attendance_area,413,420,435,453,456,478,481,488,490,497,505,507,513,521,525,539,544,549,562,569,575,589,593,603,614,625,638,644,650,656,664,670,680,691,718,722,723,729,735,746,750,782,786,790,801,816,820,823,830,834,838,842,848,859,862,867,872,876
413,0.0,3.1458354174280100,0.6208186241616220,6.810848162869590,4.758612261298390,2.467788603507900,5.203465838293590,3.660068793230240,4.07696766796204,4.9688082382783200,3.002302129366590,5.999910529495660,5.62644356179344,6.056611219702810,2.3507011638131300,2.9931821614437900,2.030413509948570,1.075517512233850,4.333535986271860,0.9431544315587980,4.281861559593340,2.2135542291882300,5.670643308104840,4.150840408144940,5.112271603960240,6.355543584222080,4.01863424843694,1.3937535488884900,2.9898667404361900,4.59629118834282,0.8975167283497270,3.723405495981140,4.547461849140910,5.381674253752850,2.735893611428960,3.5459016012787500,4.195577410004150,4.869272811793440,1.8573715984885100,4.618659625223260,2.4295376842945800,2.4286175262684500,2.8584929396630500,3.471059303624030,3.8157535716712600,3.132864657386820,4.893438108574040,3.2316807777299900,6.470487028657830,3.5479197070133100,4.985577648431150,4.089071156702340,0.5918180744052330,3.4036230187246600,3.302156683423590,6.259331444833940,4.448735161023700,2.9431685739181700
420,3.1458354174280100,0.0,2.5647339989580900,3.667242232411710,1.8336189673599800,0.9921157278053120,2.341542439345660,2.375486964090080,3.213639208453870,2.359016095124850,0.3755379227963810,2.866557360863750,2.490667332212990,2.96494052326809,2.3496405024793800,2.551678268606370,3.5004078870618700,2.122228933291720,3.7640381061100900,2.5473648253870300,1.4304655962799700,0.9400100563342080,3.0177328992120200,1.2629262677911800,2.0330896674600900,3.246615745219220,3.3760601987651300,2.212727030536300,1.4742792647764800,1.471418832347590,3.5896301144254100,3.019172310492180,1.4895572412490800,3.0438537053583900,0.9207050250698470,1.221689758206450,1.4064174111316000,1.984601017488740,1.542508600096730,2.9829470985830400,3.3590754024770500,3.001426029924690,2.08686956361756,2.684701087611330,3.531423498395190,0.7927970281417330,2.9540407311321700,3.116326693342310,3.3963053586901200,2.978813542109820,2.1368521702077500,1.7096404081473700,2.751439554326190,2.183940160739590,3.5593532169213800,3.228251342060550,3.642057461178330,1.6186873624560400
435,0.6208186241616220,2.5647339989580900,0.0,6.219567743272100,4.241449980647500,1.848586530265340,4.583393472229450,3.0906045629986500,3.901803898520340,4.513565744421500,2.453645485587740,5.429454470720210,5.030837293842950,5.4487263300983,2.1787220205216000,2.4785690421610100,1.8397504838706300,0.6505919069804580,4.230445479185180,0.8528557131378350,3.663707842835050,1.649706339732030,5.051568763270240,3.6306582688424700,4.504729084315000,5.797690626446340,3.8839625727749700,0.8325152240130020,2.598817408580010,3.99916459622839,1.12838294298483,3.219140515946840,3.9995995803438900,4.772722458693660,2.253141154401530,2.9253039136976500,3.692568667429120,4.250247852343490,1.42686219075233,4.0464090898485800,2.1278929907956800,2.038582493317150,2.5922247997107800,3.2689251295247400,3.742469944312130,2.63413537401455,4.3029413465681300,3.150623440853710,5.92585570954042,3.396301168095430,4.486310911617980,3.4704262277634900,0.6301725722806390,3.111583589245310,2.9274416236878000,5.6443776192141200,4.30391898747828,2.339730727275150
453,6.810848162869590,3.667242232411710,6.219567743272100,0.0,2.506931860089140,4.446451404488250,2.185908981381700,4.549963400795440,5.399946891523800,2.994265213386380,3.861164966800910,0.9910150684680260,1.194907150815550,0.9976174844149240,5.5805001490991200,5.27072795391955,6.77729120406936,5.785535431246100,5.928707896998010,6.182462788657020,2.7703059113597900,4.6060704734536700,2.5344655517398200,2.948190445895520,1.800431947333710,1.0083051543820900,5.6628803241135400,5.743212206921220,4.448461431790630,2.2244594708600600,7.1838445071363100,5.240608084408050,2.4339895063290900,3.21237433017428,4.286810271607220,3.6204861250969900,3.0266612180183600,2.331070907778850,5.132682074776510,4.275535710931450,6.4532519645883100,6.064738749632680,5.057502124318350,5.24460262654304,6.021027597618680,3.898585988729230,3.861734916693950,5.904699719718180,1.251015649274800,5.529644453371380,2.5346481123835100,3.3511394236884000,6.411010236794550,4.754594770628350,6.208890819567200,1.208749598536510,5.656103545620570,4.471264916219440
456,4.758612261298390,1.8336189673599800,4.241449980647500,2.506931860089140,0.0,2.8239045618423300,2.5166511127990100,3.877408529745210,2.9419359183841400,0.7819102682602800,1.807432398293380,1.520259623178500,1.6809499875867700,2.2989003216895300,3.138494912116830,4.26910183437409,5.333983039694590,3.6836529085183300,3.4946504585904600,3.976496862048680,2.127111721446810,2.611340029275150,3.2972554605935700,0.6109101465475010,1.7763738432852000,1.7210120958434600,3.1961200815362700,4.020871943658600,2.0151969660114200,1.3660993366910500,5.332350451484170,4.595176834122090,0.4794122718639990,3.681762127739800,2.0327760490771200,2.6204590678381900,0.5813323806641500,2.2820718286730100,2.925557361332320,4.166388944083760,5.180680768292950,4.814408367094830,2.580045998196660,2.739542815062080,3.5334927015898200,1.6291393929931600,3.9495870214881500,3.397778133923730,1.757854440677410,3.0283312070075000,0.33064906051782500,2.798602552595490,4.262866699653330,2.24826617517834,5.295326224398380,2.7190807311498300,3.24702006335067,3.3173537917132300
478,2.467788603507900,0.9921157278053120,1.848586530265340,4.446451404488250,2.8239045618423300,0.0,2.7363111106449500,1.765777927555190,3.802956082212770,3.3366278761007900,1.1437477524707300,3.741613395658490,3.2515966333228100,3.624516087521490,2.516405450055430,1.6784392987484700,2.513162447800660,1.6207730552040700,4.305869627637090,2.133127153946530,1.8156482742799900,0.7569840661309550,3.2413328909275600,2.2537587884403600,2.6855643721917000,4.151660423099690,3.9119763539124800,1.298928469469310,2.040939889941090,2.2277810989353500,2.738199685091910,2.2708669031000900,2.4587426403094700,3.048790738226380,1.4182724540779100,1.1081715872401700,2.3900604397854600,2.4016680268491700,1.4295103611168200,2.595546660229660,2.370112358854520,2.0190919787099000,2.4940857211638500,3.1979359333257900,3.9713104450688600,1.5617938318109700,2.7200637680194400,3.4615396222882800,4.327563165305000,3.45521834913507,3.128941678115490,1.6807036711803700,2.2215536652865900,2.7776731449420300,2.63920400159803,3.8009829520181300,4.244508662786860,0.8750141057627210
481,5.203465838293590,2.341542439345660,4.583393472229450,2.185908981381700,2.5166511127990100,2.7363111106449500,0.0,2.387241131761490,5.190592998591800,3.2946646435818800,2.6818624911991400,2.044565047640110,1.281072512870130,1.1894743205798100,4.671273255690820,3.1559247488944800,4.760636917597740,4.310868066062400,5.763708512388930,4.793913189601220,0.9404586841246460,3.1825541524384800,0.7875125894058630,2.4847299735402700,0.7694689593969530,2.4904206189148100,5.408029085793440,3.943211264728290,3.668449093383970,1.1998694891227700,5.385086375821170,3.060442502413830,2.0886307855304500,1.2289822907241600,3.228563486449520,1.6847978795839600,2.6696848716356000,0.3571119841009060,3.86063441630997,2.1133543971510400,4.380197146125290,3.9978444904165100,4.324029518531140,4.792852700253150,5.655162903617980,2.960594218962160,1.7335532659821100,5.334210811562650,2.7866985103188800,5.10057408126856,2.786688479246630,1.2505988851462700,4.933585221743600,4.258275469066190,4.048659054503420,1.1608793482427300,5.567348284325980,2.472832992171900
488,3.660068793230240,2.375486964090080,3.0906045629986500,4.549963400795440,3.877408529745210,1.765777927555190,2.387241131761490,0.0,5.518043410535430,4.571052279426490,2.695295255407750,4.187011469257070,3.4821266018296900,3.5650415753710100,4.278220813206060,0.8480337301194200,2.547313958518800,3.1599096966828900,6.040733187760470,3.6759639530642300,1.909519427723770,2.5227364402827400,2.4374665593299400,3.4593077767185700,2.8282214270961000,4.647769264146710,5.646667403881560,2.268147000578510,3.7420109892449700,2.7172911577208600,3.5010141686231700,0.7323870820643280,3.410726283322760,1.9166956703259600,3.1171768826895100,1.2602086971683100,3.6443423250252700,2.2225940202548700,3.17537778469943,0.9586774615510400,2.0877187773508700,1.7354952771842600,4.246911819460760,4.934328174471350,5.72835157331499,3.143926320233550,1.2798413473595600,5.226453963226250,4.904725668601520,5.202794254924370,4.208030257976550,1.2235565711270700,3.6462084885210600,4.481742284981560,1.6617948787586600,3.5320093416898900,5.95659355864402,0.8949650382254080
490,4.07696766796204,3.213639208453870,3.901803898520340,5.399946891523800,2.9419359183841400,3.802956082212770,5.190592998591800,5.518043410535430,0.0,2.4261905869288800,2.8533420875136500,4.412116698059480,4.610090209021650,5.228157579585400,1.733304052496770,5.457027666196600,5.658410953426550,3.2725969659762500,0.5731166210668830,3.1436227967604500,4.461613081861500,3.0826856527856600,5.965885508143140,2.727950865705470,4.562690626005580,4.485335325081970,0.27009087330977600,4.274316768686350,1.7760324645760000,4.004148614888420,4.944507966985560,6.073389988201340,3.206159697627100,6.157503361182640,2.4016600468832400,4.435066007989330,2.5629623724711300,4.8728797411170000,2.6539123486208800,6.195124510213650,5.788811990383850,5.543541241800060,1.3704401789087000,0.6435047799516390,0.6837061877849040,2.4215349695228200,6.158137737389340,0.9733025543947960,4.393829423729150,0.5391795801940290,2.8658034258047500,4.902719325578930,3.4900305623940100,1.037216586088320,6.331869859491380,5.6353266537104600,0.44178191188570400,4.660697483176680
